"","X.1","X","Code.Campaign","Date","Sampling.Location","Unique.Sample.Identifier","Sample.Type","Matrix","Volume..L.","DW..Sediment..kg.","Particle.count","Total.plastic.mass..kg.","Concentration..g.plastic.L.water.","Concentration..g.plastic.kg.dry.weight.sediment.","Sediment.type","Depth.Sample..m.","T1..START.","T2..STOP.","Tide","Unique.Particle.Identifier","Replicate..sediment.","Polymer","Match","Lenght..mm.","Width..mm.","Maximal.dimension..mm.","Weight..mg.","Color","Shape_obs","Sampling.Area","Type.of.Campaign","Sampling.Location.specific","Sampling.Area.general","LengthWidthratio","estimated.Hight..mm.","CSF","Shape_est","SizeClass","Transpar_NERC","Color_NERC","Color_NERC_Interreg","Shape_NERC","Shape_tot","Polymer_NERC","Diff_Time","T2..STOP..1","Diff_time"
"504",32349,32349,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_19",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"505",32350,32350,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_2",NA,"Polyamide",82.03,102.89,NA,102.89,161,"BLUE","FOIL","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC7","opaque","BLUE","BLUE/GREEN","films","films","polyamide (nylon)",10,NA,NA
"506",32351,32351,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_20",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"507",32352,32352,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_21",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"508",32353,32353,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_22",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"509",32354,32354,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_23",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"510",32355,32355,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_24",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"511",32356,32356,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_25",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"512",32357,32357,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_26",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"513",32358,32358,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_27",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"514",32359,32359,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_28",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"515",32360,32360,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_29",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"516",32361,32361,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_3",NA,"PMA",87.06,54.59,NA,54.59,77,"WHITE","FOIL","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC6","opaque","WHITE/CREAM","WHITE/CREAM","films","films","polymethylacrylate",10,NA,NA
"517",32362,32362,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_30",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"518",32363,32363,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_31",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"519",32364,32364,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_32",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
"520",32365,32365,"SH_22_01","2022-01-11","River Scheldt (Wintam)","MAC_W_123","Macroplastics (> 5 mm)","Water",41566.5,NA,91,NA,0.00218926298822369,NA,NA,1,"1899-12-31 20:17:00","1899-12-31 20:27:00",NA,"MAC_W_123_33",NA,"ND",NA,NA,NA,NA,NA,NA,"PELLET","River Scheldt","Spotsampling","Wintam","River Scheldt (Upstream)",NA,NA,NA,NA,"SC3",NA,NA,"UNDEFINED","pellets","pellets","undefined plastic",10,NA,NA
